date,year,month,week,weekday,year_month,StepCount,DistanceWalkingRunning,DistanceCycling,ActiveEnergyBurned,BasalEnergyBurned,AppleExerciseTime,AppleStandTime,AppleStandHour,FlightsClimbed,RestingHeartRate,HeartRateVariabilitySDNN,HeartRate,WalkingHeartRateAverage,HRFitnessIndex,WalkingSpeed,WalkingStepLength,WalkingAsymmetryPercentage,WalkingDoubleSupportPercentage,SixMinuteWalkTestDistance,AppleWalkingSteadiness,MobilityIndex,StabilityIndex,TimeInDaylight,HeadphoneAudioExposure,EnergyBalance
2022-10-22,2022,10,42,Saturday,2022-10,6834.318856046304,5.9274272277761595,0.0,336.35942123290164,1622.3280913255371,7.214006942927592,133.03247625170405,2.217207937528401,7,65.10653305604397,30.84767784692619,72.8709423345538,88.33753215113555,47.38031100561349,2.9867829446820573,52.980603218851584,0.07049619265338465,0.17405024183713985,,,45.69266042828779,0.09521608085232956,,,0.7834750050233755
2022-10-23,2022,10,42,Sunday,2022-10,4746.506351832842,3.1194897117141673,0.0,368.39029753142285,1480.1607875047955,24.21842550566211,92.11396656529634,1.5352327760882722,5,73.13673638813465,,78.51347181854902,92.41935056588275,60.59863157349034,3.2461540108083065,64.49801179544679,0.03981247339954125,0.19613055180505315,,,43.02154874467431,0.28749425237363746,,79.33494343747356,0.7394204340144873
2022-10-24,2022,10,43,Monday,2022-10,7944.116383708108,8.368680354493108,0.0,531.7643835384358,1708.4198244043544,35.63366590831559,49.36641495292737,0.8227735825487895,6,55.25670553019387,76.7314984771955,80.28802533739942,79.06818070998617,138.8636867524923,3.414703667604966,69.80093164195605,0.015640534397762,0.30536552669696715,,,46.25325172258077,0.33986042812493983,,,0.8960736831771161
2022-10-25,2022,10,43,Tuesday,2022-10,6772.65646631995,5.554660504138697,0.0,424.1649744074618,1621.0303040221995,21.27109228613763,148.11240969276415,2.468540161546069,5,,27.65107107038522,90.66587727256797,108.00915364695359,35.45121239851712,3.7037090173259877,64.8286536403813,0.0341107541105956,0.2469565215034471,,0.8303970177894334,48.67671516752451,0.2322766221727676,,93.24433204710985,0.8180781113718646
2022-10-26,2022,10,43,Wednesday,2022-10,7797.468261307252,5.872653057733693,0.0,447.75312311877,1619.8393517177487,19.090147896139566,226.97433600390863,3.7829056000651438,6,72.13247366790584,43.079574837716414,117.23862997765721,75.36467665818736,59.72285802376962,3.819714021096275,60.72702686709683,0.05969182187221156,0.22879617033165106,,,50.07537208927579,0.0,,78.01171659177908,0.8270369899346075
2022-10-27,2022,10,43,Thursday,2022-10,7445.230058241953,6.140864352458471,0.0,423.78470578847606,1599.0817646614862,,105.15957677849059,1.752659612974843,3,64.35301035456503,,106.34768739833292,93.2941296582736,104.4876621509356,3.9464202771596484,74.01166205703326,0.0005978808520331077,0.23682502635369806,,,49.4036990217633,0.4702827316625297,,89.81812539330399,0.8091465881799849
2022-10-28,2022,10,43,Friday,2022-10,4542.748238851369,2.2870723015513987,0.0,257.73837430924544,1548.224255277778,12.286789414855702,0.0,0.0,4,63.72797151663894,59.17776580711728,93.22396972909735,91.81935338998693,92.85995521082351,3.907926755039258,66.124451225654,0.05073199682895775,0.23681473472117232,,,53.18758588011857,0.1772687206731327,,77.80224609741276,0.7223850518348094
2022-10-29,2022,10,43,Saturday,2022-10,5095.6752266869635,3.10492614283892,0.0,420.6489035861263,1621.7802339748725,22.753200062952864,160.20298030893144,2.670049671815524,5,68.7624239685641,40.48482120795734,71.07748137421066,94.38393302942136,58.87637298310726,3.626463602106563,67.74386373893054,0.03899964982895284,0.2778968890762187,422.6470796568909,,48.599252861287525,0.4929283651891979,,79.14290053609368,0.8169716550243996
2022-10-30,2022,10,43,Sunday,2022-10,7726.452190359796,7.381575660232262,0.0,401.25068372054056,1647.5588435928582,17.372133037050524,179.12398268700298,2.9853997114500497,8,77.08407013048284,43.519318730984615,87.00078704219676,100.5909359117661,56.45695492897297,3.7079613295287954,74.23387843919808,0.012441415417132305,0.19459918030096165,,0.5732441656790698,49.54643648575205,0.34037073880095486,,,0.8195238109253594
2022-10-31,2022,10,44,Monday,2022-10,7468.957120578443,5.318271417491359,0.0,449.2928764365041,1425.3104308654445,,24.84926157684916,0.41415435961415265,10,65.72984805088994,47.11395917470679,104.56501093700646,65.0686541915658,71.67818057061353,2.954623142088877,64.01406448919093,0.06991451608557227,0.25123888732483807,,,42.8598539688868,0.13917546015564974,,71.57400933329914,0.7498413229207794
2022-11-01,2022,11,44,Tuesday,2022-11,6223.28410261251,3.931716299408068,1.9308187606479257,308.5468077498126,1546.1239162653903,6.7826898377496425,130.58905101977717,2.1764841836629527,5,66.06895954460093,39.48480218448286,77.6229665476744,86.67042691359687,59.76301497199755,3.124486596590489,81.48171258099745,0.018081573550562433,0.26230588647252023,,,40.360223349880336,0.30861904054867556,,78.06323120234617,0.7418682896060812
2022-11-02,2022,11,44,Wednesday,2022-11,6517.126850065959,5.750354232580054,0.0,336.5408222765897,1574.505302959641,21.158297379060862,147.07356096816594,2.451226016136099,3,65.06138617717134,46.72678583648351,101.89351218596421,107.95577328794508,71.81953625955627,3.947730111837416,61.41747996902587,0.01620768630726136,0.2698133958282751,,0.9700288642297993,50.50879521284943,0.06565607567761608,,107.9194173567745,0.7644184500944924
2022-11-03,2022,11,44,Thursday,2022-11,8855.695608521793,8.270260641480432,0.0,537.4252382167656,1625.6170605694278,,115.61356187946369,1.9268926979910614,7,79.17235728517343,37.61416002934799,106.29141613069484,104.30137024085649,47.50920816196536,3.9186047433643405,80.9835856361032,0.031858984518231416,0.26114319981051465,,,55.63025393663639,0.33889627128713384,,,0.8652169195144773
2022-11-04,2022,11,44,Friday,2022-11,5135.6204110593835,4.827449639512574,0.0,336.7034978838894,1719.3311005927126,11.337479432375055,72.55374485487877,1.2092290809146462,2,61.96482558746271,50.145076587036144,82.74059385966052,83.89192720071553,80.9250669418199,3.8618997082222104,57.20211854470064,0.056373692018521195,0.2757953115157014,,,51.52880469476312,0.4439467397159052,,,0.8224138393906407
2022-11-05,2022,11,44,Saturday,2022-11,7431.85350960846,6.941530493492585,0.0,495.619379090381,1522.8259185403217,26.418586673883798,180.95623341381338,3.015937223563556,6,,40.17639036838787,74.13706345537199,89.84861760530472,62.11605810368355,3.242791619171736,69.13987922304354,0.1321454198867895,0.22136519244708436,,,42.12648838978472,0.0,,,0.8073781190522811
2022-11-06,2022,11,44,Sunday,2022-11,5952.661588527382,4.0053341822524455,0.0,374.6683147028956,1550.203815318216,4.3761654768281595,95.79721524187904,1.5966202540313175,6,76.62282769984138,28.922404147632697,95.2091700469701,105.17055638612146,37.7464588763703,3.955246065971848,59.8597426495501,0.007620116303811624,0.20290986338375222,,,53.84993045895226,0.256018866409806,,74.27570655525976,0.7699488520084445
2022-11-07,2022,11,45,Monday,2022-11,5941.5594755308375,3.3314369136828264,0.0,286.1518956180323,1548.746588935345,,30.888830238004076,0.5148138373000679,6,66.0911551620536,46.541614685049495,88.93587448517707,97.67935760894824,70.42033774554372,2.919377773759821,73.95652893584874,0.025247820794944843,0.37285022216252567,,,42.92130352982932,0.2389705461309577,,,0.7339593938213509
2022-11-08,2022,11,45,Tuesday,2022-11,8594.831527625025,8.377198874055507,0.0,502.4483258153368,1519.8472409895458,23.5474837067449,0.0,0.0,5,74.01126540091212,,109.49934887542895,96.7224637693327,81.26539811950101,4.038679904931136,61.17413913713257,0.0034669461666901728,0.2349367657712882,,,53.76666942705712,0.38058897058292607,,,0.808918226721953
2022-11-09,2022,11,45,Wednesday,2022-11,8068.941384462505,6.1324732687278685,0.0,412.57362564609474,1565.2813504887738,,195.65097119995858,3.2608495199993097,0,57.62428009272154,52.0098892162672,64.33824608321521,86.87347611665837,90.25690061998104,3.369564599377055,67.32696952515269,0.07105479812147046,0.2407772764672716,,0.7672992337348095,45.00384367240447,0.36848797117361276,,70.06342158580962,0.7911419904539474
2022-11-10,2022,11,45,Thursday,2022-11,8066.427569859725,6.202309039432733,6.619787569969955,476.9272677716439,1677.080221998797,26.061558254957593,156.9998385882671,2.616663976471118,6,63.27190640231436,45.048109009527366,79.32965376442263,105.03841442992795,71.19764769388962,4.342085203170316,59.79566403166744,0.029686172711996757,0.2838920048858942,,,53.47695821498843,0.27891586683556296,,81.19265365442918,0.8616029959081764
2022-11-11,2022,11,45,Friday,2022-11,9072.127960540782,8.585896510281684,0.0,473.4243821932276,1494.6164504635653,,125.27841282775013,2.087973547129169,4,76.78944491026157,49.1461355952542,97.46179188924583,111.85195290458871,64.0011601238788,2.7392789539672577,72.49780138933292,0.06136704198911781,0.3298044646097121,,,41.103908086714554,0.3914450984433171,,,0.7872163330627171
2022-11-12,2022,11,45,Saturday,2022-11,6525.396066308393,5.776546862447375,0.0,318.6059705921083,1642.7814395152902,10.454776846888041,93.58352178895178,1.5597253631491965,6,59.50298090402862,48.66531342203191,89.4431562693211,107.90598306259841,81.78634529339529,4.381702022959261,59.75398991488689,0.01944473965962596,0.2227735941532652,,,49.44324763244463,0.2781537683692143,,73.13220555994153,0.7845549640429593
2022-11-13,2022,11,45,Sunday,2022-11,7869.961767196818,6.751857185839062,0.0,444.31359128443296,1429.8097769981664,26.95804486668004,88.26009514781238,1.471001585796873,3,63.703032339376584,66.8288130799028,70.07606727653494,82.13532875585943,104.90680054894983,3.319267835418269,78.46731875794134,0.0929967470530327,0.20005923659052371,,,38.765012341612646,0.15914888777355757,,70.96346155850947,0.7496493473130398
2022-11-14,2022,11,46,Monday,2022-11,5908.632440885116,6.891908297609177,0.0,487.07013033419344,1543.8662003557795,31.346209782997278,55.455801093503325,0.9242633515583888,6,66.96663253206334,46.477558641017545,67.21808563875511,108.72852760708349,69.40405524910378,3.310260371994128,57.03202314430888,0.03826741087555646,0.18789233246041948,,,49.111675955776434,0.25628873486491255,,74.09062171523632,0.8123745322759892
2022-11-15,2022,11,46,Tuesday,2022-11,7201.044628385061,5.117317472327906,0.0,440.6806617772748,1567.0510699782014,14.569714773433075,94.11266132640691,1.568544355440115,3,,58.5051503473892,87.10911784403562,74.09290416915893,102.64126188163958,3.5974194094927983,54.23497665337483,0.14377124074561662,0.3296553110751463,468.29161443949374,,49.837945221565676,0.1344874968092754,,73.45383545839964,0.8030926927021905
2022-11-16,2022,11,46,Wednesday,2022-11,6316.40064670108,5.980960645442101,0.0,386.6161317507592,1767.4859672914065,18.020295772656766,0.0,0.0,5,61.60212179075085,41.652895280691844,58.832885066550304,90.1377832581555,67.6160074845762,3.1514605435996517,72.61241662463269,0.004104700127353162,0.1980946506769483,,,47.88951629930297,0.24955849393427332,,75.99431654773001,0.8616408396168663
2022-11-17,2022,11,46,Thursday,2022-11,6795.075275882142,5.493073345602798,0.0,457.6194283743091,1572.5197695247311,18.84523895257286,75.83618079188915,1.263936346531486,2,,52.124181422502424,105.08811794316092,98.13818751410939,79.19992558188767,3.4638354993488467,60.26685087789183,0.03610582075936542,0.24862220317422165,,,48.69583030240329,0.30961703435742005,,,0.8120556791596161
2022-11-18,2022,11,46,Friday,2022-11,7816.208516426492,6.52155909200445,0.0,445.01967875295026,1379.8756526549082,29.010611360996396,101.34374901893437,1.6890624836489063,4,65.28550866781623,50.10818043552943,82.94661720557261,85.17773674877151,76.7523780667596,3.1311868673645726,64.94210149240371,0.07271907771380062,0.20113575839785156,,,41.84468417020635,0.03148218394675603,,,0.7299581325631435
2022-11-19,2022,11,46,Saturday,2022-11,5014.671395867164,5.540205543106264,0.0,360.91685338915465,1400.111109313875,20.012417420682958,156.59280283142513,2.6098800471904187,7,75.15459698861488,41.85764025910048,71.94163075449819,101.03423976335765,55.69538249994403,3.1494682345104064,62.42207076931423,0.04583362124468526,0.1775822041020848,,,50.57683749501993,0.17988234704548856,,93.81139019069879,0.7044111850812118
2022-11-20,2022,11,46,Sunday,2022-11,10861.505314886363,9.197040008198714,0.5324695497722591,471.2639008386357,1603.402958634668,22.63625395224128,117.60441219759818,1.9600735366266364,6,77.2431644079731,36.360840184316245,90.03686111692069,111.3477754324915,47.07321413228256,3.743442975150286,54.49913386277848,0.0011733678729808027,0.2353812323453157,,0.910957824150095,53.68111137621278,0.23397890196015753,,74.0772067933185,0.8298667437893215
2022-11-21,2022,11,47,Monday,2022-11,4690.706114930632,4.290860970994139,0.0,352.4135847373989,1661.3770855789908,11.411132461737889,167.69538683253353,2.794923113875559,7,58.06255390070503,44.58842139312374,83.7494083967436,75.95984491758597,76.79376534035359,3.049217252348242,64.38405068689329,0.17938600858350834,0.20311066668294198,,,41.304898935888296,0.0,,,0.8055162681265559
2022-11-22,2022,11,47,Tuesday,2022-11,4300.75817264418,4.513113875425146,0.0,380.79491600017263,1637.5455857627253,15.773156347525727,200.94810630680576,3.349135105113429,6,65.80110705744951,49.92297311107177,77.81059074412485,107.49494165292599,75.86950333143348,3.115902882497259,75.11932715977842,0.01770987883428157,0.21541857872883435,,,48.24013436923609,0.23297226739105867,,,0.8073362007051592
2022-11-23,2022,11,47,Wednesday,2022-11,9072.1282501184,6.892749870551834,0.0,430.3607398985508,1616.757010580099,11.77210701619838,183.4902056294461,3.058170093824102,2,70.30467139890497,51.13705539751225,90.60511763127019,81.45870515163148,72.736355038719,2.8136043751267956,73.02509602644453,0.014335984542236386,0.35030525487087016,385.97808594169294,,48.44297780247386,0.38454140016122473,,74.11791999186832,0.8188471001914599
2022-11-24,2022,11,47,Thursday,2022-11,8366.37164769562,5.853887650817489,0.0,522.215940493216,1716.2259597505667,33.90143491652448,148.2305908427134,2.470509847378557,0,77.04119068529769,40.20777669440984,108.14236617087698,121.43810511258154,52.18997309978358,3.2480346600193304,66.8543421010074,0.03324352558788759,0.27124480520862015,,,43.88968193337804,0.14564613930706055,,,0.895376760097513
2022-11-25,2022,11,47,Friday,2022-11,8058.786260182782,5.402219814125192,0.0,437.17828659822715,1546.0408779262868,22.35360592812206,120.71176075084705,2.0118626791807843,4,70.65805936483841,47.54364960878872,87.62520433402412,105.67132071283433,67.2869450932697,4.155801014861961,73.89814634428086,0.03906156837003649,0.29657347597769945,,,49.298826628088044,0.048745269678825726,,,0.7932876658098056
2022-11-26,2022,11,47,Saturday,2022-11,8095.090471620957,4.509715787920764,0.0,398.4642385717017,1689.4910556026825,24.697299270009466,61.152719495186446,1.0192119915864408,5,67.23717022643729,46.00226810545366,73.18130507944528,91.3399144631595,68.4179122210676,3.0770331799485158,56.52385132244659,0.07268331397945675,0.29123297814246263,,,48.055732940801505,0.01890499006993074,,70.08656083627442,0.8351821176697536
2022-11-27,2022,11,47,Sunday,2022-11,6842.102941723934,7.52988948331947,0.0,455.1446920977303,1436.7985114973583,,164.39664308275897,2.7399440513793163,2,70.24192929695693,45.86429560057542,85.7571693363793,91.21524718458961,65.2947549414227,3.1341833674063793,62.39636536875995,0.024983871296045027,0.24495695384604876,,,38.11926798996039,0.3494490620380418,,70.71204101854833,0.7567772814380355
2022-11-28,2022,11,48,Monday,2022-11,5100.620630693096,2.9772881388327943,0.0,338.67890713387936,1509.5052167061933,10.772275972138278,220.78484293329177,3.6797473822215294,3,70.29946574318323,42.84581730163613,111.52206779007213,90.229183115273,60.947571718624026,3.5969609732407677,68.16643952584167,0.028987387071928706,0.2280140820311188,,0.9817368329781848,42.542218758533835,0.14506949152452037,,83.96908732586601,0.7392736495360291
2022-11-29,2022,11,48,Tuesday,2022-11,7075.598773310854,5.439225395062912,0.0,450.243707573631,1419.2958605068184,17.491744467167525,140.5263623790251,2.3421060396504183,6,57.48732675761546,51.43606241487535,102.76329193761322,81.12937035504531,89.47374198098629,3.314601783100237,63.956681385463106,0.03828158374085741,0.26244673059305584,,,41.62413387615338,0.263221274070356,,,0.7478158272321798
2022-11-30,2022,11,48,Wednesday,2022-11,5598.845362244676,4.202262989906821,0.0,353.3774292544134,1572.5154699330208,10.316290107970076,235.0355489055674,3.9172591484261234,9,66.45115746333782,73.75482583650535,56.15226485420369,90.96619884784955,110.99103258990948,4.614077216674825,63.02541335618754,0.025075713773512677,0.2584225384966247,,0.8927591521174214,44.08880425924664,0.22036982212816666,,75.20047669318251,0.7703571596749736
2022-12-01,2022,12,48,Thursday,2022-12,8932.897579131295,7.453724761114137,0.0,464.99562019744366,1595.3738782733658,20.589652039403273,28.46569751633497,0.47442829193891617,6,76.58178110419446,44.82545243597702,112.94719974206662,114.13404357054029,58.53278911728247,3.4187360176618715,55.394850141431235,0.12299006949369883,0.2215597291417346,,,52.51837895924676,0.13644426648792785,,71.57621745239223,0.8241477993883238
2022-12-02,2022,12,48,Friday,2022-12,6718.334136675769,6.190404521879912,0.0,426.22803431698765,1611.410149222652,27.60267182593099,50.75019691322751,0.8458366152204585,4,63.24936502853016,54.828287070045356,87.0015807690605,107.93590603237598,86.68590909223155,3.6676091731086857,50.0,0.09527507278572,0.256492391523343,,,38.39738679458509,0.08637328391689894,,71.71166321193041,0.8150552734158558
2022-12-03,2022,12,48,Saturday,2022-12,5391.5379261834005,5.173703829306466,0.0,376.2909906650023,1606.1883352887135,14.137789822743269,171.31209046489576,2.8552015077482626,2,65.943518345859,51.408476880351465,99.80325853266126,92.93731755239908,77.95834703681642,3.971884392399661,71.5429313995971,0.030346060978575243,0.2146835146651854,,,51.57497527915514,0.5157427296545631,,,0.7929917303814863
2022-12-04,2022,12,48,Sunday,2022-12,6430.127774888311,4.56102478134171,0.0,293.12724422406245,1507.2446669188273,,135.85741260919505,2.2642902101532507,6,62.96753963666854,,74.71021573265409,79.51125475677449,72.87574234832049,3.9622889329314255,66.94577258601781,9.744066272457174e-06,0.241427103467958,,0.7698490660299873,53.86986163843323,0.48979221344930557,,87.66191926104695,0.7201487644571559
2022-12-05,2022,12,49,Monday,2022-12,7929.404225070428,6.176401666269931,0.0,381.8199397473933,1580.9759155586785,,198.82693059430846,3.3137821765718076,7,,69.7416314852072,39.87256865289669,65.93926088905704,150.31650981146564,3.6166437907786895,72.21598702568075,0.11559869931642458,0.23323582627413314,,,46.615239181827114,0.03728158332658158,,,0.7851183421224287
2022-12-06,2022,12,49,Tuesday,2022-12,6006.999709291187,5.08817971792125,0.0,426.68049051827643,1450.2553331394251,,119.07170155639562,1.9845283592732603,2,65.07184470554866,44.55243994296226,93.83917653526058,88.2409368594358,68.46653901478112,3.4194362566569994,61.502112462733,0.006638673906541,0.18655637036971104,,,43.75534315962877,0.24150919327741938,,,0.7507743294630806
2022-12-07,2022,12,49,Wednesday,2022-12,5521.172003642503,4.168246476730456,0.0,359.0283306641977,1736.3228975132251,15.061330950561556,67.92147464830009,1.1320245774716682,6,67.32118476029147,56.88995310927977,73.20652584105072,82.01996370732371,84.50527617992185,4.5120142681896285,59.297776921379246,0.01401959652435776,0.1324420893443915,,,53.72428359463134,0.5851934220321307,,,0.8381404912709691
2022-12-08,2022,12,49,Thursday,2022-12,7684.398444571877,7.754864331677494,0.0,404.3453881985852,1569.6373927102,23.4300554791765,107.18440546769745,1.7864067577949574,8,60.806628215418534,46.254615911626246,59.98224174314574,74.01721419434475,76.06837818364285,3.450119862342867,65.05238373309308,0.008265038842800663,0.20304683750301505,,0.8889749042814069,47.25976431468675,0.1755848261815397,,,0.789593112363514
2022-12-09,2022,12,49,Friday,2022-12,7718.606329730231,6.665860015422436,0.0,363.62948912903323,1551.111388095631,10.324151950186563,28.038961744575957,0.46731602907626596,4,55.66920577878519,42.56567191916699,55.8931850416832,101.64047790251547,76.46179126088451,3.2791549477857598,71.83359718890253,0.00991130246780299,0.34020523322931506,328.7466612427837,,51.41329905101088,0.27467504027255907,,85.92787893761847,0.7658963508898656
2022-12-10,2022,12,49,Saturday,2022-12,6246.6645634763945,5.732209436830933,0.0,333.41312084049946,1758.8940328444082,17.38687603770684,52.28455961417792,0.8714093269029654,6,57.86117571900708,54.72337422285839,86.8748824552371,85.88731097846961,94.57701739178809,3.177075505852991,63.148382280098765,0.08119650541511082,0.2345159108981636,,0.8264022448996354,32.74277182727517,0.1398518811403211,,,0.836922861473963
2022-12-11,2022,12,49,Sunday,2022-12,6350.57114441061,5.743338184195901,0.0,289.4272023342209,1475.775346645077,4.694115626033609,178.3466398750806,2.97244399791801,6,71.01925435374204,33.44368926210791,93.11104134418,87.68792301693857,47.09101717053686,2.636598398646622,71.41428147462788,0.04331571140157153,0.2887984080448202,,,38.58945461249247,0.2131347874153995,,,0.7060810195917192
2022-12-12,2022,12,50,Monday,2022-12,7789.054075527047,7.404717117906963,0.0,428.60758633073476,1487.4412885968031,20.445839002709274,172.3672448681766,2.8727874144696104,1,80.68567763643003,45.01356343195108,112.42266796455013,113.85171334000715,55.7887902172457,3.9108078761185814,56.94953595525531,0.1562865392796643,0.14377774284533207,,,52.36192380017319,0.0,,,0.7664195499710151
2022-12-13,2022,12,50,Tuesday,2022-12,4461.291993620622,3.7500551536002042,0.0,303.9168807795663,1490.3779675131434,13.045103693006872,141.7802570883646,2.3630042848060766,7,75.96467220669551,,106.00080102414098,89.18121095862705,39.59218997734078,2.3259658014495868,63.708422934641064,0.013162711319348897,0.1995856966017836,503.68320877168776,,41.88206622112023,0.3233348183288962,,,0.7177179393170839
2022-12-14,2022,12,50,Wednesday,2022-12,4575.230001934311,2.363352053591602,0.0,288.92750550876355,1593.212861830052,5.575569764778914,16.73534874237184,0.27892247903953066,6,54.1501634682049,49.73483796116901,67.83615999944843,68.19004298949437,91.84614556218577,3.49713857954754,64.43908684737575,0.033241098510144056,0.18227551913188247,,,51.245863693722036,0.13648279384048018,,,0.7528561469355262
2022-12-15,2022,12,50,Thursday,2022-12,5986.1466917339085,5.1886053051397685,0.0,376.1782294936196,1643.1631629637598,17.805697246041287,98.49578546922669,1.6415964244871115,5,71.7416760186522,29.811865025426485,90.68457241049036,88.71125200800975,41.554458551645304,3.3975696828643076,74.81111955137536,0.1895530715174985,0.23988499949564426,,,48.297948295519845,0.06449276938191009,,80.71994189929663,0.8077365569829517
2022-12-16,2022,12,50,Friday,2022-12,7029.189381508095,4.971994611414647,0.0,429.0742129878797,1673.9675468117834,21.33396715484751,46.500006680396964,0.7750001113399494,3,59.59908455516951,78.44212781644254,71.92752162343142,101.14421736381985,131.61633001901305,4.619982596115724,66.66101918412727,0.08756260832203616,0.37109777402676214,,,52.42622766437206,0.0,,71.65132183844258,0.8412167039198651
2022-12-17,2022,12,50,Saturday,2022-12,8111.1085409636335,5.960270151021151,0.0,547.9931528394063,1857.1995317494968,35.44615531745972,190.5919952272659,3.176533253787765,7,60.245973088970885,33.33741785935142,77.09105649598852,82.71717243118715,55.3355123173443,2.5841743856431867,78.96862014635356,0.0652109652256067,0.2730119471613959,,0.6594836140060217,41.40942971274841,0.17552466228633423,,84.91227533676923,0.9620770738355612
2022-12-18,2022,12,50,Sunday,2022-12,10473.366901887204,8.965057540264857,0.0,438.6068360784555,1375.0567545799236,11.956988080228065,84.97667198624393,1.4162778664373987,4,61.208030832668086,49.49412198763,66.6992097629521,61.790960963643215,80.8621373932747,3.0494483565078214,54.21852160042014,0.010472832374651157,0.33478062666390435,,,56.872516861917035,0.05744227055550885,,71.19376944356124,0.7254654362633516
2022-12-19,2022,12,51,Monday,2022-12,9271.476220395705,8.6554640477502,0.0,536.1133387768973,1660.8735589124417,24.462924801649315,54.85513735310704,0.9142522892184507,2,,56.15699412196061,96.40936165079408,107.65275657443499,79.59649155261339,3.4319517706591753,66.03935123529024,0.07335470462695232,0.23727816361571683,,0.8093309938060967,54.83449022345343,0.0,,,0.8787947590757356
2022-12-20,2022,12,51,Tuesday,2022-12,7269.913940335907,5.837202729004788,0.0,466.7524962608308,1544.2869427427768,29.75508465631727,121.78776990728547,2.0297961651214242,7,72.57731468282518,54.075201744457665,108.70412591755152,94.51350104120161,74.50703016607216,3.4012353312654158,66.43518431344357,0.021352197475540756,0.3182434686927536,,0.7513304651170487,49.48370214680319,0.17336040921965518,,117.07018740152193,0.8044157756014431
2022-12-21,2022,12,51,Wednesday,2022-12,7585.514164508135,6.377244344205471,0.0,388.610787966409,1541.3584851111227,,81.59073258992329,1.3598455431653882,5,64.11876512839183,56.454038657535456,71.86956968107702,70.62468506960778,88.04604789953694,3.2252277045949778,69.96074558069493,0.03780827856905151,0.35366283533414455,,0.7818330430383109,46.51845799021696,0.15456243462819416,,101.69643658676122,0.7719877092310128
2022-12-22,2022,12,51,Thursday,2022-12,5652.354982361428,6.224098930524381,0.0,379.73244720014435,1538.0227871746122,13.420811202356829,209.02463461222243,3.483743910203707,8,64.25417379796319,,103.47321847898333,86.0873389183291,69.56844447079425,3.4595060452989164,58.49312050840887,0.04697300567918862,0.24453154667947707,,,49.98819297326176,0.35262662994056626,,,0.7671020937499027
2022-12-23,2022,12,51,Friday,2022-12,7654.356086686658,6.364238048837896,0.0,406.74902013371894,1509.1230329192026,19.454760252516223,75.91134614794855,1.265189102465809,7,68.61657569931101,59.20260161371451,90.31939814648014,98.82661466536004,86.28032076848302,2.8702186355651294,78.4755707152867,0.04699891802055575,0.22303676443863174,,,48.48526676719018,0.20194298033269867,,,0.7663488212211687
2022-12-24,2022,12,51,Saturday,2022-12,7148.125177933192,8.32018325652695,0.0,423.7281843589327,1768.452483460345,23.84641470040478,36.04630444652213,0.6007717407753688,5,69.44614809701586,54.41083685951389,93.06233274310307,98.48663976234556,78.34968295650071,3.6785964394974693,65.10371153177407,0.06482697406638166,0.18410945315049237,,,50.48711562600989,0.2995867419583921,,,0.8768722671277112
2022-12-25,2022,12,51,Sunday,2022-12,8405.021030877473,7.289526470333523,0.0,527.6071815965518,1684.2297327013903,,0.0,0.0,4,74.31172346228742,44.967134445461056,68.82028066817465,117.29587325393561,60.51149448617149,2.339257328961211,56.30345989652066,0.054191419448670834,0.2345469870711515,,,37.93938602787326,0.15363850163499063,,,0.8847347657191768
2022-12-26,2022,12,52,Monday,2022-12,6139.334718000483,3.1507050152445686,0.0,414.46035317158015,1602.3195978557376,11.307648958803771,118.15280985519509,1.9692134975865847,3,54.62666803154285,55.092473561494494,47.51773338805684,71.09898940584354,100.85270719730275,3.4871153220613715,64.87180007669104,0.0035410241334901667,0.25409483376003955,,0.7309471974178493,56.3581304489294,0.3535264700210528,,70.08437016012923,0.8067119804109271
2022-12-27,2022,12,52,Tuesday,2022-12,8866.763431007452,7.846752365910493,0.0,491.43332159189566,1735.1015752487,24.71313092429768,86.28419316852441,1.4380698861420735,9,65.06158858144593,44.429979233123305,87.22333402314116,90.52878978409565,68.28910913772818,3.1998216528682133,62.49470781695909,0.030564262674952266,0.35154768086745747,,,47.23014940311116,0.16632394295820535,,,0.8906139587362383
2022-12-28,2022,12,52,Wednesday,2022-12,10927.872972400513,9.123456762803189,0.0,506.3207231742832,1448.7471034701125,,34.26572360929639,0.5710953934882731,4,56.35690088328154,42.725029300028844,88.20288275276165,74.36120809749733,75.81153085141231,4.008143971378318,87.26588113797862,0.05453542134004289,0.18525130129519568,,,60.11037000884066,0.1115818504100541,,79.08965457525538,0.7820271306577582
2022-12-29,2022,12,52,Thursday,2022-12,7679.2403686397765,7.433145048994567,0.0,356.17437781297656,1466.9294868669074,19.133138767477902,191.35358767534711,3.1892264612557852,8,64.493283685301,60.124867912136665,74.42257703062671,74.07135474342877,93.22655705595595,4.377655535316652,73.39954879620011,0.0175483477179595,0.2529830946848489,,,52.824015110969924,0.08281829067229154,,,0.7292415458719536
2022-12-30,2022,12,52,Friday,2022-12,8734.58022095239,7.660845528031871,0.0,451.6139961015513,1382.2032267805312,37.653552028762604,160.03470884575452,2.667245147429242,4,63.0911456437594,61.576507114135616,108.14255415250574,96.94641936681896,97.59928510701627,3.3344739156248213,65.39729084566574,0.018775175215374168,0.15928459393051914,,,45.444102817496436,0.29602504895437914,,93.95859504889202,0.7335268891528329
